read_uid	y_sim
chimera_1_A9831-10051_B14983-15061_MH0_120919_121409_0:0:0_0:0:0_1717/R	1
chimera_1_A9831-10051_B14983-15061_MH0_269095_269566_0:0:0_0:0:0_2cc/R	1
chimera_1_A9831-10051_B14983-15061_MH0_288245_288781_0:0:0_0:0:0_2df/F	1
chimera_1_A9831-10051_B14983-15061_MH0_288245_288759_0:0:0_0:0:0_12e5/F	1
chimera_1_A9831-10051_B14983-15061_MH0_319988_320423_0:0:0_0:0:0_36a/F	1
chimera_1_A9831-10051_B14983-15061_MH0_319636_320138_0:0:0_0:0:0_f8/R	1
chimera_1_A9831-10051_B14983-15061_MH0_269082_269574_0:0:0_0:0:0_421/R	1
chimera_1_A9831-10051_B14983-15061_MH0_212141_212655_0:0:0_0:0:0_946/F	1
chimera_1_A9831-10051_B14983-15061_MH0_220937_221450_0:0:0_0:0:0_1004/F	1
chimera_1_A9831-10051_B14983-15061_MH0_86831_87385_0:0:0_0:0:0_b1e/F	1
chimera_1_A9831-10051_B14983-15061_MH0_86835_87348_0:0:0_0:0:0_205d/F	1
chimera_1_A9831-10051_B14983-15061_MH0_86519_86986_0:0:0_0:0:0_50d/R	1
chimera_1_A9831-10051_B14983-15061_MH0_220945_221470_0:0:0_0:0:0_16a1/F	1
chimera_1_A9831-10051_B14983-15061_MH0_212151_212654_0:0:0_0:0:0_1d70/F	1
chimera_1_A9831-10051_B14983-15061_MH0_287902_288410_0:0:0_0:0:0_79f/R	1
chimera_1_A9831-10051_B14983-15061_MH0_212153_212611_0:0:0_0:0:0_10b2/F	1
chimera_1_A9831-10051_B14983-15061_MH0_86843_87290_0:0:0_0:0:0_1a0d/F	1
chimera_1_A9831-10051_B14983-15061_MH0_220951_221435_0:0:0_0:0:0_f73/F	1
chimera_1_A9831-10051_B14983-15061_MH0_287970_288414_0:0:0_0:0:0_172b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_288266_288712_0:0:0_0:0:0_bb2/F	1
chimera_1_A9831-10051_B14983-15061_MH0_287945_288415_0:0:0_0:0:0_216f/R	1
chimera_1_A9831-10051_B14983-15061_MH0_5080_5574_0:0:0_0:0:0_f7c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_5074_5570_0:0:0_0:0:0_1e7e/F	1
chimera_1_A9831-10051_B14983-15061_MH0_5084_5549_0:0:0_0:0:0_1eb5/F	1
chimera_1_A9831-10051_B14983-15061_MH0_5055_5514_0:0:0_0:0:0_2466/F	1
chimera_1_A9831-10051_B14983-15061_MH0_4786_5229_0:0:0_0:0:0_238d/R	1
chimera_1_A9831-10051_B14983-15061_MH0_4739_5220_0:0:0_0:0:0_23bb/R	1
chimera_1_A9831-10051_B14983-15061_MH0_220563_221104_0:0:0_0:0:0_125b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_4826_5251_0:0:0_0:0:0_1f10/R	1
chimera_1_A9831-10051_B14983-15061_MH0_5103_5529_0:0:0_0:0:0_126/F	1
chimera_1_A9831-10051_B14983-15061_MH0_5104_5617_0:0:0_0:0:0_1b2d/F	1
chimera_1_A9831-10051_B14983-15061_MH0_220960_221423_0:0:0_0:0:0_1d85/F	1
chimera_1_A9831-10051_B14983-15061_MH0_86511_87004_0:0:0_0:0:0_fc9/R	1
chimera_1_A9831-10051_B14983-15061_MH0_288277_288756_0:0:0_0:0:0_1336/F	1
chimera_1_A9831-10051_B14983-15061_MH0_220966_221445_0:0:0_0:0:0_1608/F	1
chimera_1_A9831-10051_B14983-15061_MH0_4804_5262_0:0:0_0:0:0_243c/R	1
chimera_1_A9831-10051_B14983-15061_MH0_287903_288434_0:0:0_0:0:0_2365/R	1
chimera_1_A9831-10051_B14983-15061_MH0_5121_5671_0:0:0_0:0:0_fb1/F	1
chimera_1_A9831-10051_B14983-15061_MH0_288290_288725_0:0:0_0:0:0_121c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_288291_288708_0:0:0_0:0:0_b50/F	1
chimera_1_A9831-10051_B14983-15061_MH0_220979_221427_0:0:0_0:0:0_b7f/F	1
chimera_1_A9831-10051_B14983-15061_MH0_220979_221422_0:0:0_0:0:0_e78/F	1
chimera_1_A9831-10051_B14983-15061_MH0_220980_221390_0:0:0_0:0:0_99f/F	1
chimera_1_A9831-10051_B14983-15061_MH0_5127_5594_0:0:0_0:0:0_14ac/F	1
chimera_1_A9831-10051_B14983-15061_MH0_86519_87024_0:0:0_0:0:0_1248/R	1
chimera_1_A9831-10051_B14983-15061_MH0_86522_87025_0:0:0_0:0:0_f6c/R	1
chimera_1_A9831-10051_B14983-15061_MH0_220984_221457_0:0:0_0:0:0_1330/F	1
chimera_1_A9831-10051_B14983-15061_MH0_86510_87027_0:0:0_0:0:0_790/R	1
chimera_1_A9831-10051_B14983-15061_MH0_4796_5284_0:0:0_0:0:0_267c/R	1
chimera_1_A9831-10051_B14983-15061_MH0_220607_221139_0:0:0_0:0:0_1b81/R	1
chimera_1_A9831-10051_B14983-15061_MH0_86884_87354_0:0:0_0:0:0_1eb9/F	1
chimera_1_A9831-10051_B14983-15061_MH0_282882_283390_0:0:0_0:0:0_b28/F	1
chimera_1_A9831-10051_B14983-15061_MH0_282880_283318_0:0:0_0:0:0_c0c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_282853_283440_0:0:0_0:0:0_1e84/F	1
chimera_1_A9831-10051_B14983-15061_MH0_282613_283048_0:0:0_0:0:0_af5/R	1
chimera_1_A9831-10051_B14983-15061_MH0_282508_283036_0:0:0_0:0:0_1210/R	1
chimera_1_A9831-10051_B14983-15061_MH0_282479_283020_0:0:0_0:0:0_1af0/R	1
chimera_1_A9831-10051_B14983-15061_MH0_4785_5291_0:0:0_0:0:0_1eab/R	1
chimera_1_A9831-10051_B14983-15061_MH0_46390_46869_0:0:0_0:0:0_244d/F	1
chimera_1_A9831-10051_B14983-15061_MH0_86512_87039_0:0:0_0:0:0_8d5/R	1
chimera_1_A9831-10051_B14983-15061_MH0_287901_288460_0:0:0_0:0:0_1742/R	1
chimera_1_A9831-10051_B14983-15061_MH0_287958_288462_0:0:0_0:0:0_160e/R	1
chimera_1_A9831-10051_B14983-15061_MH0_46061_46541_0:0:0_0:0:0_2226/R	1
chimera_1_A9831-10051_B14983-15061_MH0_287970_288464_0:0:0_0:0:0_14d5/R	1
chimera_1_A9831-10051_B14983-15061_MH0_86895_87388_0:0:0_0:0:0_20c7/F	1
chimera_1_A9831-10051_B14983-15061_MH0_4803_5297_0:0:0_0:0:0_c48/R	1
chimera_1_A9831-10051_B14983-15061_MH0_287973_288465_0:0:0_0:0:0_c4e/R	1
chimera_1_A9831-10051_B14983-15061_MH0_86524_87044_0:0:0_0:0:0_1a68/R	1
chimera_1_A9831-10051_B14983-15061_MH0_5149_5591_0:0:0_0:0:0_530/F	1
chimera_1_A9831-10051_B14983-15061_MH0_262360_262825_0:0:0_0:0:0_49e/F	1
chimera_1_A9831-10051_B14983-15061_MH0_262374_262835_0:0:0_0:0:0_aec/F	1
chimera_1_A9831-10051_B14983-15061_MH0_262414_262913_0:0:0_0:0:0_baa/F	1
chimera_1_A9831-10051_B14983-15061_MH0_262391_262874_0:0:0_0:0:0_ca1/F	1
chimera_1_A9831-10051_B14983-15061_MH0_262373_262848_0:0:0_0:0:0_2082/F	1
chimera_1_A9831-10051_B14983-15061_MH0_262054_262550_0:0:0_0:0:0_116d/R	1
chimera_1_A9831-10051_B14983-15061_MH0_262091_262564_0:0:0_0:0:0_148d/R	1
chimera_1_A9831-10051_B14983-15061_MH0_287885_288471_0:0:0_0:0:0_1538/R	1
chimera_1_A9831-10051_B14983-15061_MH0_86554_87054_0:0:0_0:0:0_70d/R	1
chimera_1_A9831-10051_B14983-15061_MH0_5159_5607_0:0:0_0:0:0_252c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_174843_175332_0:0:0_0:0:0_18bf/F	1
chimera_1_A9831-10051_B14983-15061_MH0_5160_5631_0:0:0_0:0:0_1f91/F	1
chimera_1_A9831-10051_B14983-15061_MH0_262102_262574_0:0:0_0:0:0_2016/R	1
chimera_1_A9831-10051_B14983-15061_MH0_5161_5646_0:0:0_0:0:0_fc1/F	1
chimera_1_A9831-10051_B14983-15061_MH0_46043_46560_0:0:0_0:0:0_968/R	1
chimera_1_A9831-10051_B14983-15061_MH0_287961_288481_0:0:0_0:0:0_1e21/R	1
chimera_1_A9831-10051_B14983-15061_MH0_287974_288484_0:0:0_0:0:0_1bd5/R	1
chimera_1_A9831-10051_B14983-15061_MH0_282576_283084_0:0:0_0:0:0_1c7c/R	1
chimera_1_A9831-10051_B14983-15061_MH0_288337_288806_0:0:0_0:0:0_c06/F	1
chimera_1_A9831-10051_B14983-15061_MH0_46418_46877_0:0:0_0:0:0_1600/F	1
chimera_1_A9831-10051_B14983-15061_MH0_282603_283087_0:0:0_0:0:0_23d1/R	1
chimera_1_A9831-10051_B14983-15061_MH0_262098_262587_0:0:0_0:0:0_1d74/R	1
chimera_1_A9831-10051_B14983-15061_MH0_86619_87069_0:0:0_0:0:0_1fe5/R	1
chimera_1_A9831-10051_B14983-15061_MH0_282585_283095_0:0:0_0:0:0_1e3e/R	1
chimera_1_A9831-10051_B14983-15061_MH0_5180_5639_0:0:0_0:0:0_1442/F	1
chimera_1_A9831-10051_B14983-15061_MH0_46173_46577_0:0:0_0:0:0_972/R	1
chimera_1_A9831-10051_B14983-15061_MH0_46063_46578_0:0:0_0:0:0_17a8/R	1
chimera_1_A9831-10051_B14983-15061_MH0_46430_46964_0:0:0_0:0:0_18c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_46077_46580_0:0:0_0:0:0_caa/R	1
chimera_1_A9831-10051_B14983-15061_MH0_262065_262598_0:0:0_0:0:0_25e8/R	1
chimera_1_A9831-10051_B14983-15061_MH0_282570_283107_0:0:0_0:0:0_14e3/R	1
chimera_1_A9831-10051_B14983-15061_MH0_282963_283446_0:0:0_0:0:0_1a9/F	1
chimera_1_A9831-10051_B14983-15061_MH0_282963_283431_0:0:0_0:0:0_1f99/F	1
chimera_1_A9831-10051_B14983-15061_MH0_94878_95356_0:0:0_0:0:0_1ae1/R	1
chimera_1_A9831-10051_B14983-15061_MH0_50754_51251_0:0:0_0:0:0_1bfb/R	1
chimera_1_A9831-10051_B14983-15061_MH0_95212_95726_0:0:0_0:0:0_1feb/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49146_49567_0:0:0_0:0:0_245/R	1
chimera_1_A9831-10051_B14983-15061_MH0_49424_49918_0:0:0_0:0:0_5c5/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49206_49576_0:0:0_0:0:0_ecb/R	1
chimera_1_A9831-10051_B14983-15061_MH0_50784_51267_0:0:0_0:0:0_1f7b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_50759_51270_0:0:0_0:0:0_eb0/R	1
chimera_1_A9831-10051_B14983-15061_MH0_49436_49973_0:0:0_0:0:0_26aa/F	1
chimera_1_A9831-10051_B14983-15061_MH0_323324_323782_0:0:0_0:0:0_10c2/F	1
chimera_1_A9831-10051_B14983-15061_MH0_323265_323784_0:0:0_0:0:0_135c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_323315_323746_0:0:0_0:0:0_1d97/F	1
chimera_1_A9831-10051_B14983-15061_MH0_323308_323819_0:0:0_0:0:0_1eca/F	1
chimera_1_A9831-10051_B14983-15061_MH0_322948_323462_0:0:0_0:0:0_4b9/R	1
chimera_1_A9831-10051_B14983-15061_MH0_322895_323458_0:0:0_0:0:0_a63/R	1
chimera_1_A9831-10051_B14983-15061_MH0_322891_323430_0:0:0_0:0:0_a65/R	1
chimera_1_A9831-10051_B14983-15061_MH0_322895_323425_0:0:0_0:0:0_c46/R	1
chimera_1_A9831-10051_B14983-15061_MH0_322976_323462_0:0:0_0:0:0_146d/R	1
chimera_1_A9831-10051_B14983-15061_MH0_49146_49567_0:0:0_0:0:0_245/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49139_49698_0:0:0_0:0:0_506/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49174_49675_0:0:0_0:0:0_cd8/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49119_49592_0:0:0_0:0:0_1342/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49131_49641_0:0:0_0:0:0_1a27/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49124_49598_0:0:0_0:0:0_1b75/F	1
chimera_1_A9831-10051_B14983-15061_MH0_323331_323848_0:0:0_0:0:0_24e9/F	1
chimera_1_A9831-10051_B14983-15061_MH0_48795_49321_0:0:0_0:0:0_3a/R	1
chimera_1_A9831-10051_B14983-15061_MH0_48787_49282_0:0:0_0:0:0_3e6/R	1
chimera_1_A9831-10051_B14983-15061_MH0_48815_49304_0:0:0_0:0:0_47b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_48826_49274_0:0:0_0:0:0_6cf/R	1
chimera_1_A9831-10051_B14983-15061_MH0_48781_49299_0:0:0_0:0:0_817/R	1
chimera_1_A9831-10051_B14983-15061_MH0_48829_49305_0:0:0_0:0:0_171a/R	1
chimera_1_A9831-10051_B14983-15061_MH0_48782_49301_0:0:0_0:0:0_1e2a/R	1
chimera_1_A9831-10051_B14983-15061_MH0_49119_49592_0:0:0_0:0:0_1342/R	1
chimera_1_A9831-10051_B14983-15061_MH0_94898_95391_0:0:0_0:0:0_20b9/R	1
chimera_1_A9831-10051_B14983-15061_MH0_48878_49329_0:0:0_0:0:0_7cf/R	1
chimera_1_A9831-10051_B14983-15061_MH0_323338_323824_0:0:0_0:0:0_1295/F	1
chimera_1_A9831-10051_B14983-15061_MH0_75333_75833_0:0:0_0:0:0_23da/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49124_49598_0:0:0_0:0:0_1b75/R	1
chimera_1_A9831-10051_B14983-15061_MH0_49185_49659_0:0:0_0:0:0_2175/F	1
chimera_1_A9831-10051_B14983-15061_MH0_323346_323776_0:0:0_0:0:0_94a/F	1
chimera_1_A9831-10051_B14983-15061_MH0_323003_323496_0:0:0_0:0:0_178f/R	1
chimera_1_A9831-10051_B14983-15061_MH0_49461_49975_0:0:0_0:0:0_dec/F	1
chimera_1_A9831-10051_B14983-15061_MH0_95257_95811_0:0:0_0:0:0_510/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49089_49612_0:0:0_0:0:0_8ce/R	1
chimera_1_A9831-10051_B14983-15061_MH0_48878_49345_0:0:0_0:0:0_3f1/R	1
chimera_1_A9831-10051_B14983-15061_MH0_75352_75892_0:0:0_0:0:0_1d1a/F	1
chimera_1_A9831-10051_B14983-15061_MH0_65571_66164_0:0:0_0:0:0_469/F	1
chimera_1_A9831-10051_B14983-15061_MH0_75051_75506_0:0:0_0:0:0_578/R	1
chimera_1_A9831-10051_B14983-15061_MH0_65573_66120_0:0:0_0:0:0_8db/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49206_49576_0:0:0_0:0:0_ecb/F	1
chimera_1_A9831-10051_B14983-15061_MH0_65575_66098_0:0:0_0:0:0_14a8/F	1
chimera_1_A9831-10051_B14983-15061_MH0_94892_95424_0:0:0_0:0:0_232c/R	1
chimera_1_A9831-10051_B14983-15061_MH0_49482_50026_0:0:0_0:0:0_fe9/F	1
chimera_1_A9831-10051_B14983-15061_MH0_95277_95808_0:0:0_0:0:0_1796/F	1
chimera_1_A9831-10051_B14983-15061_MH0_65582_66081_0:0:0_0:0:0_1a2f/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49080_49634_0:0:0_0:0:0_19f/R	1
chimera_1_A9831-10051_B14983-15061_MH0_75037_75519_0:0:0_0:0:0_13a4/R	1
chimera_1_A9831-10051_B14983-15061_MH0_75372_75866_0:0:0_0:0:0_21df/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49489_50019_0:0:0_0:0:0_163f/F	1
chimera_1_A9831-10051_B14983-15061_MH0_94980_95434_0:0:0_0:0:0_9c1/R	1
chimera_1_A9831-10051_B14983-15061_MH0_95286_95752_0:0:0_0:0:0_12a5/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49131_49641_0:0:0_0:0:0_1a27/R	1
chimera_1_A9831-10051_B14983-15061_MH0_94963_95441_0:0:0_0:0:0_e10/R	1
chimera_1_A9831-10051_B14983-15061_MH0_49498_49980_0:0:0_0:0:0_47d/F	1
chimera_1_A9831-10051_B14983-15061_MH0_269693_270170_0:0:0_0:0:0_207e/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49499_50007_0:0:0_0:0:0_c54/F	1
chimera_1_A9831-10051_B14983-15061_MH0_94931_95443_0:0:0_0:0:0_3b4/R	1
chimera_1_A9831-10051_B14983-15061_MH0_49500_50055_0:0:0_0:0:0_a60/F	1
chimera_1_A9831-10051_B14983-15061_MH0_94918_95444_0:0:0_0:0:0_1580/R	1
chimera_1_A9831-10051_B14983-15061_MH0_75014_75535_0:0:0_0:0:0_1826/R	1
chimera_1_A9831-10051_B14983-15061_MH0_94952_95450_0:0:0_0:0:0_2362/R	1
chimera_1_A9831-10051_B14983-15061_MH0_65606_66121_0:0:0_0:0:0_1256/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49185_49659_0:0:0_0:0:0_2175/R	1
chimera_1_A9831-10051_B14983-15061_MH0_49512_50017_0:0:0_0:0:0_20d5/F	1
chimera_1_A9831-10051_B14983-15061_MH0_75398_75904_0:0:0_0:0:0_2297/F	1
chimera_1_A9831-10051_B14983-15061_MH0_75096_75549_0:0:0_0:0:0_583/R	1
chimera_1_A9831-10051_B14983-15061_MH0_65288_65765_0:0:0_0:0:0_149d/R	1
chimera_1_A9831-10051_B14983-15061_MH0_269375_269862_0:0:0_0:0:0_1836/R	1
chimera_1_A9831-10051_B14983-15061_MH0_75088_75552_0:0:0_0:0:0_1c5a/R	1
chimera_1_A9831-10051_B14983-15061_MH0_269364_269863_0:0:0_0:0:0_1f27/R	1
chimera_1_A9831-10051_B14983-15061_MH0_75042_75553_0:0:0_0:0:0_dc3/R	1
chimera_1_A9831-10051_B14983-15061_MH0_75024_75553_0:0:0_0:0:0_24f1/R	1
chimera_1_A9831-10051_B14983-15061_MH0_65242_65769_0:0:0_0:0:0_597/R	1
chimera_1_A9831-10051_B14983-15061_MH0_59172_59693_0:0:0_0:0:0_c6/F	1
chimera_1_A9831-10051_B14983-15061_MH0_58867_59321_0:0:0_0:0:0_1397/R	1
chimera_1_A9831-10051_B14983-15061_MH0_49526_50022_0:0:0_0:0:0_208c/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49174_49675_0:0:0_0:0:0_cd8/R	1
chimera_1_A9831-10051_B14983-15061_MH0_75090_75561_0:0:0_0:0:0_a08/R	1
chimera_1_A9831-10051_B14983-15061_MH0_94980_95472_0:0:0_0:0:0_af9/R	1
chimera_1_A9831-10051_B14983-15061_MH0_58839_59324_0:0:0_0:0:0_1320/R	1
chimera_1_A9831-10051_B14983-15061_MH0_95324_95820_0:0:0_0:0:0_1b8a/F	1
chimera_1_A9831-10051_B14983-15061_MH0_59966_60476_0:0:0_0:0:0_22e9/R	1
chimera_1_A9831-10051_B14983-15061_MH0_65343_65778_0:0:0_0:0:0_43a/R	1
chimera_1_A9831-10051_B14983-15061_MH0_75060_75565_0:0:0_0:0:0_1b1d/R	1
chimera_1_A9831-10051_B14983-15061_MH0_65632_66098_0:0:0_0:0:0_45f/F	1
chimera_1_A9831-10051_B14983-15061_MH0_269728_270265_0:0:0_0:0:0_1aeb/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49535_50051_0:0:0_0:0:0_4f4/F	1
chimera_1_A9831-10051_B14983-15061_MH0_49535_50016_0:0:0_0:0:0_aea/F	1
chimera_1_A9831-10051_B14983-15061_MH0_182847_183402_0:0:0_0:0:0_a42/F	1
chimera_1_A9831-10051_B14983-15061_MH0_182839_183284_0:0:0_0:0:0_fcc/F	1
chimera_1_A9831-10051_B14983-15061_MH0_182829_183326_0:0:0_0:0:0_1631/F	1
chimera_1_A9831-10051_B14983-15061_MH0_182537_183016_0:0:0_0:0:0_706/R	1
chimera_1_A9831-10051_B14983-15061_MH0_182581_183014_0:0:0_0:0:0_1d5b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_182470_182989_0:0:0_0:0:0_225a/R	1
chimera_1_A9831-10051_B14983-15061_MH0_269732_270276_0:0:0_0:0:0_1620/F	1
chimera_1_A9831-10051_B14983-15061_MH0_95000_95482_0:0:0_0:0:0_d0a/R	1
chimera_1_A9831-10051_B14983-15061_MH0_94990_95482_0:0:0_0:0:0_1267/R	1
chimera_1_A9831-10051_B14983-15061_MH0_58899_59336_0:0:0_0:0:0_214/R	1
chimera_1_A9831-10051_B14983-15061_MH0_75085_75573_0:0:0_0:0:0_433/R	1
chimera_1_A9831-10051_B14983-15061_MH0_59190_59721_0:0:0_0:0:0_32/F	1
chimera_1_A9831-10051_B14983-15061_MH0_75039_75578_0:0:0_0:0:0_1130/R	1
chimera_1_A9831-10051_B14983-15061_MH0_58852_59342_0:0:0_0:0:0_1f13/R	1
chimera_1_A9831-10051_B14983-15061_MH0_182896_183369_0:0:0_0:0:0_1e26/F	1
chimera_1_A9831-10051_B14983-15061_MH0_182506_183046_0:0:0_0:0:0_2086/R	1
chimera_1_A9831-10051_B14983-15061_MH0_49139_49698_0:0:0_0:0:0_506/R	1
chimera_1_A9831-10051_B14983-15061_MH0_95345_95819_0:0:0_0:0:0_17e1/F	1
chimera_1_A9831-10051_B14983-15061_MH0_182903_183418_0:0:0_0:0:0_305/F	1
chimera_1_A9831-10051_B14983-15061_MH0_182903_183400_0:0:0_0:0:0_958/F	1
chimera_1_A9831-10051_B14983-15061_MH0_75438_75959_0:0:0_0:0:0_17a0/F	1
chimera_1_A9831-10051_B14983-15061_MH0_269751_270255_0:0:0_0:0:0_149/F	1
chimera_1_A9831-10051_B14983-15061_MH0_95351_95819_0:0:0_0:0:0_1e1/F	1
chimera_1_A9831-10051_B14983-15061_MH0_59205_59767_0:0:0_0:0:0_ea5/F	1
chimera_1_A9831-10051_B14983-15061_MH0_251860_252337_0:0:0_0:0:0_732/R	1
chimera_1_A9831-10051_B14983-15061_MH0_182517_183061_0:0:0_0:0:0_2330/R	1
chimera_1_A9831-10051_B14983-15061_MH0_251846_252343_0:0:0_0:0:0_1973/R	1
chimera_1_A9831-10051_B14983-15061_MH0_325683_326140_0:0:0_0:0:0_1056/F	1
chimera_1_A9831-10051_B14983-15061_MH0_325718_326193_0:0:0_0:0:0_1f04/F	1
chimera_1_A9831-10051_B14983-15061_MH0_325713_326172_0:0:0_0:0:0_1f77/F	1
chimera_1_A9831-10051_B14983-15061_MH0_325387_325858_0:0:0_0:0:0_7e9/R	1
chimera_1_A9831-10051_B14983-15061_MH0_325330_325836_0:0:0_0:0:0_c94/R	1
chimera_1_A9831-10051_B14983-15061_MH0_325342_325838_0:0:0_0:0:0_1e18/R	1
chimera_1_A9831-10051_B14983-15061_MH0_325339_325836_0:0:0_0:0:0_2573/R	1
chimera_1_A9831-10051_B14983-15061_MH0_252205_252711_0:0:0_0:0:0_175e/F	1
chimera_1_A9831-10051_B14983-15061_MH0_59227_59771_0:0:0_0:0:0_1495/F	1
chimera_1_A9831-10051_B14983-15061_MH0_280782_281324_0:0:0_0:0:0_fc8/F	1
chimera_1_A9831-10051_B14983-15061_MH0_182549_183088_0:0:0_0:0:0_1521/R	1
chimera_1_A9831-10051_B14983-15061_MH0_251854_252366_0:0:0_0:0:0_2018/R	1
chimera_1_A9831-10051_B14983-15061_MH0_182940_183429_0:0:0_0:0:0_a76/F	1
chimera_1_A9831-10051_B14983-15061_MH0_336051_336515_0:0:0_0:0:0_1438/R	1
chimera_1_A9831-10051_B14983-15061_MH0_251861_252367_0:0:0_0:0:0_14eb/R	1
chimera_1_A9831-10051_B14983-15061_MH0_280788_281297_0:0:0_0:0:0_ce3/F	1
chimera_1_A9831-10051_B14983-15061_MH0_251913_252368_0:0:0_0:0:0_1324/R	1
chimera_1_A9831-10051_B14983-15061_MH0_58883_59392_0:0:0_0:0:0_1bc6/R	1
chimera_1_A9831-10051_B14983-15061_MH0_280793_281330_0:0:0_0:0:0_884/F	1
chimera_1_A9831-10051_B14983-15061_MH0_182590_183095_0:0:0_0:0:0_211c/R	1
chimera_1_A9831-10051_B14983-15061_MH0_280502_280948_0:0:0_0:0:0_164a/R	1
chimera_1_A9831-10051_B14983-15061_MH0_280485_280951_0:0:0_0:0:0_14d4/R	1
chimera_1_A9831-10051_B14983-15061_MH0_59255_59807_0:0:0_0:0:0_1c85/F	1
chimera_1_A9831-10051_B14983-15061_MH0_336046_336533_0:0:0_0:0:0_2093/R	1
chimera_1_A9831-10051_B14983-15061_MH0_58899_59407_0:0:0_0:0:0_2132/R	1
chimera_1_A9831-10051_B14983-15061_MH0_58870_59414_0:0:0_0:0:0_1520/R	1
chimera_1_A9831-10051_B14983-15061_MH0_58976_59419_0:0:0_0:0:0_1e23/R	1
chimera_1_A9831-10051_B14983-15061_MH0_336151_336548_0:0:0_0:0:0_199/R	1
chimera_1_A9831-10051_B14983-15061_MH0_336126_336550_0:0:0_0:0:0_25b8/R	1
chimera_1_A9831-10051_B14983-15061_MH0_336080_336554_0:0:0_0:0:0_1310/R	1
chimera_1_A9831-10051_B14983-15061_MH0_58899_59430_0:0:0_0:0:0_2677/R	1
chimera_1_A9831-10051_B14983-15061_MH0_336108_336559_0:0:0_0:0:0_1c53/R	1
chimera_1_A9831-10051_B14983-15061_MH0_336120_336564_0:0:0_0:0:0_18b3/R	1
chimera_1_A9831-10051_B14983-15061_MH0_274485_275026_0:0:0_0:0:0_6a1/F	1
chimera_1_A9831-10051_B14983-15061_MH0_274455_274981_0:0:0_0:0:0_970/F	1
chimera_1_A9831-10051_B14983-15061_MH0_274473_275025_0:0:0_0:0:0_ea4/F	1
chimera_1_A9831-10051_B14983-15061_MH0_274447_274943_0:0:0_0:0:0_141b/F	1
chimera_1_A9831-10051_B14983-15061_MH0_274206_274663_0:0:0_0:0:0_a06/R	1
chimera_1_A9831-10051_B14983-15061_MH0_274129_274627_0:0:0_0:0:0_cf6/R	1
chimera_1_A9831-10051_B14983-15061_MH0_274209_274661_0:0:0_0:0:0_136c/R	1
chimera_1_A9831-10051_B14983-15061_MH0_274197_274609_0:0:0_0:0:0_1a8f/R	1
chimera_1_A9831-10051_B14983-15061_MH0_274162_274653_0:0:0_0:0:0_1b8b/R	1
chimera_1_A9831-10051_B14983-15061_MH0_274211_274663_0:0:0_0:0:0_1eed/R	1
chimera_1_A9831-10051_B14983-15061_MH0_274130_274642_0:0:0_0:0:0_21c6/R	1
chimera_1_A9831-10051_B14983-15061_MH0_274197_274670_0:0:0_0:0:0_233c/R	1
chimera_1_A9831-10051_B14983-15061_MH0_158617_159132_0:0:0_0:0:0_6e3/F	1
chimera_1_A9831-10051_B14983-15061_MH0_300759_301289_0:0:0_0:0:0_1ce6/F	1
chimera_1_A9831-10051_B14983-15061_MH0_300769_301280_0:0:0_0:0:0_21fc/F	1
chimera_1_A9831-10051_B14983-15061_MH0_300787_301292_0:0:0_0:0:0_26b9/F	1
chimera_1_A9831-10051_B14983-15061_MH0_336046_336570_0:0:0_0:0:0_157/R	1
chimera_1_A9831-10051_B14983-15061_MH0_158346_158824_0:0:0_0:0:0_450/R	1
chimera_1_A9831-10051_B14983-15061_MH0_158293_158772_0:0:0_0:0:0_4cd/R	1
chimera_1_A9831-10051_B14983-15061_MH0_300433_300946_0:0:0_0:0:0_7f8/R	1
chimera_1_A9831-10051_B14983-15061_MH0_158344_158808_0:0:0_0:0:0_ac2/R	1
chimera_1_A9831-10051_B14983-15061_MH0_158266_158775_0:0:0_0:0:0_d0b/R	1
